Id,customer.id,credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,pub.rec,inq.last.6mths,delinq.2yrs,paid.back.loan
3786,LA003787,Yes,debt_consolidation,11.26%,328.64,10.81977828,12.24,722,4984.958333,14483,36.5,0,Less than 5,No,Yes
6434,LA006435,Yes,all_other,14.61%,499.89,10.16585182,2.63,712,13023.04167,1318,94.1,0,Less than 5,No,Yes
8037,LA008038,No,all_other,12.17%,99.89,10.21200113,14.85,662,2820.0,0,0.0,1,Less than 40,No,Yes
8387,LA008388,No,home_improvement,18.29%,755.91,11.24504602,11.15,647,2129.041667,6637,72.9,0,Less than 10,No,No
8750,LA008751,No,debt_consolidation,15.70%,245.07,10.30895266,24.12,662,1770.0,12814,69.6,0,Less than 5,No,Yes
3844,LA003845,Yes,small_business,8.00%,156.69,9.472704636,16.8,762,3660.0,1970,7.5,0,Less than 5,No,Yes
2663,LA002664,Yes,major_purchase,13.16%,405.25,10.91508846,13.16,707,13681.0,9030,37.5,0,Less than 5,No,Yes
4584,LA004585,Yes,debt_consolidation,11.48%,626.41,10.4341158,17.44,752,4802.0,25008,36.0,0,Less than 5,No,Yes
7854,LA007855,No,credit_card,17.54%,183.21,10.19241884,13.44,627,419.0,2798,71.4,0,Less than 5,No,No
1011,LA001012,Yes,credit_card,10.39%,132.24,11.01862914,9.29,692,3090.0,14350,90.3,0,Less than 5,No,Yes
3372,LA003373,Yes,major_purchase,12.53%,257.69,11.47634446,13.43,692,3990.0,16343,81.3,0,Less than 5,No,Yes
774,LA00775,Yes,home_improvement,10.39%,194.71,10.20359214,21.78,737,4989.0,1815,60.5,0,Less than 5,No,Yes
4634,LA004635,Yes,credit_card,11.83%,78.7,11.00209984,16.48,697,6839.958333,3689,22.2,0,Less than 5,No,Yes
4069,LA004070,Yes,all_other,7.37%,99.35,10.50506754,18.15,797,7620.0,19617,24.0,0,Less than 5,No,Yes
5884,LA005885,Yes,credit_card,8.94%,190.63,10.645424900000002,18.23,722,5850.0,4836,62.0,0,Less than 5,No,Yes
8692,LA008693,No,home_improvement,13.55%,254.7,10.91508846,15.1,662,3900.0,17599,41.7,0,Less than 20,No,Yes
6274,LA006275,Yes,all_other,11.14%,65.61,10.08580911,21.45,712,4350.0,560,70.0,0,Less than 5,Yes,Yes
7619,LA007620,Yes,educational,10.62%,182.34,11.22524339,14.32,707,5910.0,15055,88.0,0,Less than 5,No,Yes
8308,LA008309,No,credit_card,14.50%,516.32,11.69524702,24.95,677,13979.0,204954,81.4,0,Less than 5,No,Yes
8140,LA008141,No,credit_card,12.99%,134.76,11.39611071,6.78,657,7020.041667,0,0.0,0,Less than 5,Yes,Yes
2990,LA002991,Yes,all_other,11.89%,149.24,10.87221892,13.03,722,2729.958333,850,14.2,0,Less than 5,Yes,Yes
2437,LA002438,Yes,debt_consolidation,13.47%,227.29,11.18725073,14.21,687,5760.041667,53683,74.4,0,Less than 5,No,Yes
2529,LA002530,Yes,debt_consolidation,14.74%,189.96,10.19555997,21.33,672,3450.0,12041,59.3,0,Less than 5,No,Yes
5576,LA005577,Yes,debt_consolidation,12.18%,366.3,10.62132735,21.69,707,2549.958333,11129,73.2,0,Less than 5,No,Yes
6592,LA006593,Yes,all_other,11.14%,328.04,11.11575585,9.64,757,4410.0,61034,37.6,0,Less than 10,No,Yes
7824,LA007825,No,credit_card,14.07%,61.58,9.229358377999999,5.06,637,750.0,2925,97.5,0,Less than 5,No,Yes
1899,LA001900,Yes,debt_consolidation,9.63%,320.95,11.15625052,6.31,737,3480.041667,20423,46.7,0,Less than 5,No,No
7441,LA007442,Yes,debt_consolidation,13.85%,511.56,11.81303006,19.29,687,14671.0,24341,87.2,1,Less than 5,No,Yes
8346,LA008347,No,debt_consolidation,17.34%,644.8,11.38509209,10.73,652,4230.041667,12781,46.0,0,Less than 5,Yes,No
1785,LA001786,Yes,debt_consolidation,11.26%,328.64,10.59350484,17.73,747,5430.0,2895,19.6,0,Less than 5,No,Yes
1287,LA001288,Yes,debt_consolidation,10.96%,185.69,11.08214255,12.04,697,8219.958333,7350,37.3,0,Less than 5,No,Yes
9425,LA009426,No,debt_consolidation,14.26%,411.67,10.645424900000002,9.14,677,6960.0,9154,63.5,1,Less than 10,No,Yes
9408,LA009409,No,home_improvement,15.31%,174.08,10.59663473,21.99,662,5191.041667,25612,42.1,0,Less than 5,No,Yes
4364,LA004365,Yes,debt_consolidation,14.26%,343.06,11.12726298,15.63,682,5039.958333,876,25.0,0,Less than 5,No,Yes
8595,LA008596,No,debt_consolidation,15.76%,218.12,10.79939189,27.41,677,5189.958333,20582,96.2,0,Less than 5,No,Yes
7615,LA007616,Yes,home_improvement,13.11%,253.09,10.95430918,10.85,682,4021.0,4891,55.0,1,Less than 5,No,Yes
804,LA00805,Yes,debt_consolidation,10.08%,151.03,10.46310334,18.72,722,3900.0,9910,99.1,0,Less than 5,No,No
8740,LA008741,No,credit_card,16.01%,263.72,10.71441777,22.83,652,3539.958333,15056,99.1,0,Less than 5,No,Yes
2089,LA002090,Yes,credit_card,11.89%,497.46,11.91839057,6.78,752,6150.0,24055,54.2,0,Less than 5,No,Yes
3475,LA003476,Yes,all_other,7.68%,93.58,10.91508846,0.65,792,3479.958333,332,0.5,0,Less than 5,No,Yes
7773,LA007774,No,debt_consolidation,12.49%,150.52,10.34174248,9.56,662,780.0,4494,76.2,0,Less than 5,No,Yes
9508,LA009509,No,debt_consolidation,12.18%,466.2,10.73630972,5.32,727,2280.041667,11781,37.8,0,Less than 10,No,Yes
6070,LA006071,Yes,all_other,12.87%,50.45,11.00209984,8.52,677,8820.041667,1506,37.6,0,Less than 5,Yes,Yes
2428,LA002429,Yes,debt_consolidation,15.68%,420.02,11.28978191,14.21,672,4470.0,8664,93.2,0,Less than 5,No,Yes
7256,LA007257,Yes,credit_card,13.85%,300.12,10.49127422,12.77,687,3570.041667,12326,92.7,0,Less than 5,No,Yes
7241,LA007242,Yes,all_other,11.36%,230.38,10.93310697,8.61,697,2136.0,9342,43.9,0,Less than 5,No,Yes
4303,LA004304,Yes,debt_consolidation,14.26%,543.75,10.81977828,22.66,682,2369.958333,16643,63.8,0,Less than 5,No,Yes
9377,LA009378,No,all_other,15.31%,174.08,11.22364211,8.06,707,1230.041667,2229,25.3,0,Less than 10,No,No
1270,LA001271,Yes,credit_card,11.28%,73.14,10.08580911,12.45,717,6119.958333,3623,90.6,0,Less than 5,Yes,No
304,LA00305,Yes,all_other,7.43%,77.69,13.16542287,2.45,762,6240.0,141287,9.4,0,Less than 10,Yes,Yes
4906,LA004907,Yes,all_other,13.57%,169.85,10.2181523,21.42,677,1890.0,8817,76.0,0,Less than 5,No,Yes
151,LA00152,Yes,debt_consolidation,10.28%,226.8,10.92233487,10.05,692,1890.0,8047,33.8,0,Less than 5,No,Yes
8440,LA008441,No,all_other,13.24%,20.29,10.1266311,28.61,752,7140.0,45623,36.8,0,Less than 5,No,Yes
8194,LA008195,No,debt_consolidation,18.04%,682.76,11.08214255,22.01,657,2399.041667,16265,76.7,0,Less than 5,No,Yes
2812,LA002813,Yes,home_improvement,15.68%,385.02,11.15625052,14.97,662,12539.95833,9649,50.5,0,Less than 5,No,No
7417,LA007418,Yes,all_other,12.73%,201.4,10.95080655,7.73,687,4680.041667,0,0.0,2,Less than 5,Yes,Yes
4119,LA004120,Yes,debt_consolidation,11.83%,231.94,10.34884622,5.69,712,2460.958333,6955,63.8,0,Less than 5,No,Yes
1123,LA001124,Yes,all_other,11.34%,246.75,10.40426284,3.96,682,1649.958333,8644,28.0,0,Less than 5,No,Yes
9544,LA009545,No,debt_consolidation,13.48%,271.4,11.19821472,12.44,682,4230.041667,11706,34.9,0,Less than 5,No,Yes
1110,LA001111,Yes,credit_card,10.71%,114.11,10.08580911,17.4,697,1949.9583329999998,4063,76.7,0,Less than 5,No,Yes
7567,LA007568,Yes,credit_card,15.33%,348.29,11.33413367,19.23,677,5910.0,18533,90.4,0,Less than 5,No,Yes
3049,LA003050,Yes,debt_consolidation,12.53%,359.77,10.12647109,14.74,697,1979.9583329999998,15175,53.2,0,Less than 5,No,Yes
5165,LA005166,Yes,debt_consolidation,8.94%,285.95,10.64875269,11.33,737,3450.0,13421,67.4,0,Less than 5,No,No
1310,LA001311,Yes,debt_consolidation,10.33%,180.76,10.645424900000002,0.0,772,7529.958333,0,0.0,0,Less than 10,No,Yes
408,LA00409,Yes,all_other,10.14%,258.67,10.81977828,8.78,702,3946.0,0,0.0,0,Less than 5,No,Yes
6458,LA006459,Yes,debt_consolidation,7.51%,451.09,11.26446411,17.8,792,5854.0,7353,26.7,0,Less than 5,No,Yes
1178,LA001179,Yes,all_other,10.39%,64.91,9.998979534,8.13,692,1559.958333,1599,9.6,0,Less than 5,Yes,Yes
8593,LA008594,No,debt_consolidation,14.18%,207.31,10.59663473,26.88,702,3096.0,12531,71.6,0,Less than 5,No,No
7451,LA007452,Yes,credit_card,11.36%,526.58,10.71441777,8.83,727,3457.041667,12142,62.3,0,Less than 5,No,No
7033,LA007034,Yes,home_improvement,8.94%,317.72,10.63585545,6.61,752,2160.0,3,0.0,0,Less than 5,No,Yes
1370,LA001371,Yes,all_other,13.36%,338.68,10.71441777,1.73,687,3509.958333,3153,30.3,0,Less than 5,No,Yes
8116,LA008117,No,debt_consolidation,13.62%,163.17,11.00209984,21.03,662,6600.0,16140,81.8,1,Less than 20,No,Yes
3566,LA003567,Yes,credit_card,15.05%,402.42,11.79981723,16.79,682,11190.0,54194,85.7,1,Less than 5,No,No
4971,LA004972,Yes,credit_card,13.57%,190.23,11.15625052,17.47,692,7831.0,48280,97.7,0,Less than 5,No,Yes
5144,LA005145,Yes,debt_consolidation,13.57%,67.94,11.51288546,14.04,687,6539.958333,44489,97.6,0,Less than 5,No,Yes
2618,LA002619,Yes,debt_consolidation,15.37%,374.6,10.62132735,23.33,667,3391.958333,21765,78.9,0,Less than 5,No,Yes
3004,LA003005,Yes,debt_consolidation,13.47%,254.42,11.08214255,13.75,722,7140.0,40310,66.7,0,Less than 5,No,Yes
3015,LA003016,Yes,debt_consolidation,13.16%,317.44,10.96812932,24.31,712,6359.958333,23802,59.2,0,Less than 5,No,No
7727,LA007728,No,all_other,8.07%,136.45,11.69524702,4.0,742,4080.0,0,22.1,0,Less than 10,No,Yes
5445,LA005446,Yes,all_other,8.59%,56.9,10.08580911,8.95,722,1860.0,1620,17.1,0,Less than 5,No,Yes
7583,LA007584,Yes,debt_consolidation,12.73%,209.79,10.04324949,21.23,687,2760.041667,6867,41.6,0,Less than 5,No,Yes
843,LA00844,Yes,all_other,12.92%,100.97,10.5454467,20.84,672,9119.958333,9642,64.3,0,Less than 5,Yes,Yes
8604,LA008605,No,credit_card,14.18%,102.8,10.40426284,22.79,657,1650.0,7958,106.1,0,Less than 5,No,Yes
7137,LA007138,Yes,small_business,12.73%,268.53,11.05089001,15.26,727,5670.041667,33274,97.9,0,Less than 5,No,Yes
3852,LA003853,Yes,home_improvement,9.32%,319.47,10.9331784,12.62,777,3330.0,798,4.9,0,Less than 5,No,Yes
3000,LA003001,Yes,credit_card,9.32%,247.59,11.30220443,13.11,757,6090.0,18540,29.6,0,Less than 5,No,Yes
4697,LA004698,Yes,home_improvement,11.14%,393.65,11.41861479,14.36,737,3899.958333,3114,26.4,0,Less than 5,No,Yes
2369,LA002370,Yes,home_improvement,13.79%,102.23,11.40756495,17.63,682,4710.0,6345,90.6,1,Less than 5,No,Yes
5190,LA005191,Yes,debt_consolidation,13.57%,84.93,10.49127422,19.9,672,2550.0,2610,27.8,0,Less than 5,No,No
2506,LA002507,Yes,all_other,12.53%,301.2,10.59663473,0.9,732,15420.958330000001,114,2.8,0,Less than 5,No,Yes
1102,LA001103,Yes,all_other,10.08%,51.69,10.71441777,21.57,722,2309.958333,1949,48.7,0,Less than 5,No,Yes
912,LA00913,Yes,educational,10.71%,117.37,11.60823564,15.01,697,3059.958333,71928,87.9,0,Less than 5,No,Yes
300,LA00301,Yes,debt_consolidation,11.22%,197.06,10.80972795,0.0,672,2519.0,0,0.0,0,Less than 5,Yes,Yes
1737,LA001738,Yes,credit_card,9.63%,102.71,10.54534144,11.27,712,7590.0,7572,17.1,0,Less than 5,No,Yes
7516,LA007517,Yes,all_other,11.36%,658.23,12.03171926,5.39,712,5555.0,20894,51.5,1,Less than 5,No,Yes
2525,LA002526,Yes,debt_consolidation,14.11%,342.29,11.112447900000001,6.86,682,5249.958333,9583,77.3,0,Less than 5,No,Yes
6940,LA006941,Yes,all_other,8.94%,190.63,11.33857208,9.13,762,3180.041667,8868,32.4,0,Less than 5,No,Yes
7396,LA007397,Yes,debt_consolidation,11.36%,394.94,10.30895266,17.0,707,2340.041667,11134,28.9,0,Less than 5,No,No
738,LA00739,Yes,all_other,10.39%,129.81,10.30895266,6.04,697,6330.0,10366,64.4,1,Less than 5,No,Yes
4737,LA004738,Yes,debt_consolidation,11.48%,659.37,12.53214817,0.22,777,5669.958333,1003,3.3,0,Less than 5,No,Yes
3295,LA003296,Yes,debt_consolidation,13.47%,508.84,11.21753375,11.24,687,3270.0,7432,53.9,0,Less than 5,No,Yes
2466,LA002467,Yes,major_purchase,11.89%,331.64,11.35040654,11.86,732,6481.0,35166,67.2,0,Less than 5,No,Yes
8549,LA008550,No,all_other,8.32%,15.75,11.51292546,14.02,747,1020.0,56,5.6,0,Less than 5,No,Yes
4664,LA004665,Yes,educational,8.94%,142.98,9.809176873,6.29,792,2670.0,70,0.7,0,Less than 5,No,Yes
813,LA00814,Yes,all_other,7.68%,93.57,10.81977828,0.79,757,3180.0,3894,10.5,0,Less than 5,No,Yes
8012,LA008013,No,home_improvement,12.49%,80.28,10.63055295,20.56,662,2070.0,18749,83.0,0,Less than 10,No,No
9558,LA009559,No,debt_consolidation,15.33%,696.57,11.80559508,17.21,682,2790.041667,38578,86.9,0,Less than 5,No,Yes
3611,LA003612,Yes,small_business,11.26%,394.36,11.22524339,13.01,722,2971.0,12649,67.3,0,Less than 5,No,No
4036,LA004037,Yes,debt_consolidation,12.53%,334.67,11.17071681,9.8,707,5130.0,11437,35.4,0,Less than 5,Yes,Yes
5823,LA005824,Yes,debt_consolidation,11.48%,461.56,10.91508846,6.2,727,2310.041667,12875,26.6,0,Less than 5,No,Yes
2222,LA002223,Yes,all_other,11.89%,182.41,10.59663473,19.54,722,8190.041667,919,6.1,0,Less than 5,No,Yes
6620,LA006621,Yes,debt_consolidation,11.48%,329.69,10.30895266,16.0,722,2730.041667,4429,18.8,0,Less than 5,No,Yes
50,LA0051,Yes,credit_card,7.43%,155.38,10.71441777,1.12,782,5807.0,1783,0.0,0,Less than 5,No,Yes
4600,LA004601,Yes,all_other,11.48%,138.47,10.78931908,18.06,707,2550.0,3522,33.2,0,Less than 5,Yes,Yes
5567,LA005568,Yes,debt_consolidation,11.83%,563.28,10.75052252,3.65,722,8856.0,14907,43.6,0,Less than 5,No,Yes
3466,LA003467,Yes,all_other,13.16%,67.55,10.27518903,15.39,722,1140.0,604,30.2,0,Less than 5,No,Yes
7651,LA007652,Yes,debt_consolidation,11.36%,256.71,10.858999,7.89,692,8010.0,15985,45.2,0,Less than 5,No,Yes
8616,LA008617,No,debt_consolidation,14.50%,258.16,11.26446411,18.37,657,2190.0,18158,55.8,0,Less than 5,No,Yes
1949,LA001950,Yes,home_improvement,9.63%,481.42,11.15625052,12.19,772,4080.0,8850,16.5,0,Less than 5,No,No
1252,LA001253,Yes,all_other,10.96%,75.26,10.40426284,8.0,687,3630.0,1857,33.8,0,Less than 5,No,Yes
6775,LA006776,Yes,major_purchase,8.94%,254.18,10.51867319,21.41,742,14923.0,3276,11.3,0,Less than 5,No,Yes
2958,LA002959,Yes,debt_consolidation,13.16%,202.63,10.770188800000001,20.02,687,3240.0,18634,70.6,0,Less than 5,No,Yes
5749,LA005750,Yes,debt_consolidation,12.18%,632.7,10.594131599999999,13.71,737,3510.0,19697,59.0,0,Less than 5,No,Yes
8157,LA008158,No,debt_consolidation,15.51%,418.99,11.03488966,15.38,647,1860.0,11214,70.1,0,Less than 5,No,Yes
6174,LA006175,Yes,all_other,12.87%,168.17,10.49127422,18.23,682,9600.041667,7790,82.0,0,Less than 5,No,Yes
3,LA004,Yes,debt_consolidation,10.08%,162.34,11.35040654,8.1,712,2699.958333,33667,73.2,0,Less than 5,No,Yes
196,LA00197,Yes,all_other,11.22%,98.53,10.40134951,22.79,682,9389.0,24218,85.3,0,Less than 5,No,Yes
4298,LA004299,Yes,debt_consolidation,16.70%,619.5,11.03488966,22.06,672,4649.958333,24971,61.4,0,Less than 5,No,Yes
7282,LA007283,Yes,home_improvement,7.88%,469.21,11.91839057,4.05,772,4710.0,8213,15.1,0,Less than 5,No,Yes
8295,LA008296,No,educational,11.34%,197.4,9.798127037,3.67,687,567.0416667000001,745,22.4,0,Less than 5,No,No
2245,LA002246,Yes,debt_consolidation,14.74%,345.37,11.20536716,7.59,687,4740.0,4073,81.5,0,Less than 5,No,Yes
1194,LA001195,Yes,all_other,12.22%,49.98,9.546812609,21.51,682,1530.0,8172,34.0,0,Less than 5,No,Yes
7150,LA007151,Yes,all_other,7.88%,375.37,11.69524702,19.6,747,5100.0,46882,29.6,0,Less than 5,No,Yes
2859,LA002860,Yes,small_business,15.65%,699.73,11.00209984,20.74,742,6692.0,24030,82.9,0,Less than 5,No,Yes
5874,LA005875,Yes,educational,12.18%,432.9,11.15625052,3.36,717,5070.0,8535,50.8,0,Less than 5,Yes,Yes
1276,LA001277,Yes,all_other,8.32%,50.38,10.34174248,8.5,742,1860.0,4158,19.9,0,Less than 5,No,Yes
4247,LA004248,Yes,major_purchase,7.74%,156.1,10.58405595,10.27,797,5490.0,2629,8.8,0,Less than 5,No,Yes
6694,LA006695,Yes,credit_card,13.22%,676.02,11.57119437,9.32,707,5010.041667,16821,80.5,0,Less than 5,No,Yes
6210,LA006211,Yes,all_other,14.26%,137.23,10.54534144,9.92,667,5100.0,2822,37.1,0,Less than 5,No,Yes
8646,LA008647,No,debt_consolidation,15.45%,69.78,10.79957558,17.85,642,4590.0,1690,4.3,0,Less than 5,Yes,Yes
5495,LA005496,Yes,debt_consolidation,12.53%,803.2,11.00209984,17.9,732,4649.958333,26715,39.8,0,Less than 5,No,Yes
3145,LA003146,Yes,home_improvement,10.95%,490.71,11.08214255,5.7,762,3809.958333,2471,15.1,0,Less than 5,No,Yes
4409,LA004410,Yes,all_other,7.74%,62.44,10.83958091,6.45,752,3479.958333,0,0.0,0,Less than 5,No,Yes
1155,LA001156,Yes,major_purchase,12.29%,100.06,10.645424900000002,1.71,672,2610.0,1487,45.1,0,Less than 5,No,No
3787,LA003788,Yes,all_other,11.26%,328.64,11.3736634,10.41,747,3900.958333,14406,37.1,0,Less than 5,No,Yes
3441,LA003442,Yes,debt_consolidation,9.63%,231.08,11.30220443,9.17,762,6299.958333,2392,47.8,0,Less than 5,No,Yes
4683,LA004684,Yes,credit_card,8.59%,252.89,10.0604913,17.23,762,2550.0,2296,9.3,0,Less than 5,No,Yes
6652,LA006653,Yes,debt_consolidation,16.07%,211.17,10.80972795,15.39,702,6600.0,4941,98.8,1,Less than 5,No,Yes
8835,LA008836,No,home_improvement,13.04%,202.28,11.15625052,10.77,677,3120.0,244,8.7,0,Less than 10,No,Yes
3706,LA003707,Yes,educational,10.95%,523.42,11.39315045,3.68,752,4096.0,3327,10.7,0,Less than 5,No,No
8235,LA008236,No,small_business,18.29%,755.91,12.83201108,8.52,652,5039.041667,165108,92.3,0,Less than 5,No,No
6770,LA006771,Yes,debt_consolidation,14.26%,111.5,9.92329018,22.41,667,3450.041667,7986,81.5,1,Less than 5,No,No
3400,LA003401,Yes,debt_consolidation,14.42%,96.28,10.89673933,7.47,667,1492.0,3831,58.0,0,Less than 5,No,Yes
3766,LA003767,Yes,debt_consolidation,9.32%,95.85,10.29775689,13.91,757,3540.0,0,0.0,0,Less than 5,No,Yes
6449,LA006450,Yes,debt_consolidation,12.18%,599.4,11.52781408,9.28,722,5190.041667,10433,45.8,1,Less than 5,No,Yes
286,LA00287,Yes,debt_consolidation,13.43%,523.78,10.49127422,17.4,667,10380.04167,18403,73.3,0,Less than 5,Yes,Yes
602,LA00603,Yes,all_other,8.00%,313.37,11.66992921,0.0,787,8370.0,0,0.0,0,Less than 5,No,Yes
5885,LA005886,Yes,major_purchase,12.18%,266.4,10.71441777,0.8,747,4770.0,150,10.0,0,Less than 5,No,Yes
6433,LA006434,Yes,debt_consolidation,12.87%,504.5,10.78931908,15.39,717,3060.041667,15122,61.5,0,Less than 5,No,Yes
9013,LA009014,No,small_business,12.53%,240.96,10.81977828,0.6,717,5010.0,1306,14.4,0,Less than 10,No,Yes
5646,LA005647,Yes,all_other,12.18%,166.5,10.6896696,8.67,692,3239.958333,11797,68.2,0,Less than 5,No,No
194,LA00195,Yes,small_business,9.96%,417.62,11.42954386,6.48,712,5610.041667,2598,23.8,0,Less than 5,No,Yes
734,LA00735,Yes,all_other,13.55%,203.76,11.184421400000002,23.37,682,6599.0,19826,39.0,0,Less than 5,No,Yes
564,LA00565,Yes,debt_consolidation,13.87%,341.15,10.96819829,24.72,702,6839.041667,24299,58.6,0,Less than 5,No,No
3021,LA003022,Yes,credit_card,9.32%,383.37,10.89673933,6.58,787,5340.0,5300,31.2,0,Less than 5,No,Yes
7636,LA007637,Yes,all_other,10.99%,40.92,10.23995979,0.64,742,1230.041667,426,8.9,0,Less than 5,No,Yes
8085,LA008086,No,all_other,12.49%,83.63,11.46163217,16.19,657,5070.0,16027,64.6,0,Less than 10,No,Yes
4272,LA004273,Yes,all_other,11.48%,138.47,11.08214255,11.11,722,4380.0,4351,76.3,0,Less than 5,No,Yes
3505,LA003506,Yes,debt_consolidation,12.84%,537.89,11.28978191,17.16,702,5490.0,19306,70.2,1,Less than 5,No,Yes
49,LA0050,Yes,debt_consolidation,7.43%,178.69,11.73606902,0.27,792,7488.958333,2817,10.2,0,Less than 5,No,Yes
728,LA00729,Yes,credit_card,9.76%,305.47,11.06763786,4.8,717,5070.041667,12226,45.6,1,Less than 5,Yes,Yes
1439,LA001440,Yes,small_business,14.93%,346.32,11.00209984,20.58,682,6720.0,56189,89.2,0,Less than 5,No,No
4252,LA004253,Yes,all_other,16.35%,229.64,9.99149843,8.74,677,1259.958333,6467,82.9,0,Less than 5,No,Yes
5431,LA005432,Yes,debt_consolidation,13.22%,229.85,11.25392155,10.59,707,4860.0,10730,95.8,0,Less than 5,No,Yes
4559,LA004560,Yes,debt_consolidation,12.87%,174.9,10.96819829,10.28,687,2160.0,2564,19.4,0,Less than 5,No,Yes
3824,LA003825,Yes,credit_card,12.53%,259.37,11.70645498,24.54,702,6270.0,72544,93.6,0,Less than 5,No,Yes
7199,LA007200,Yes,debt_consolidation,7.88%,109.49,9.852194257999999,24.32,717,11850.04167,2357,8.8,0,Less than 5,No,Yes
4907,LA004908,Yes,credit_card,7.74%,93.66,11.25507141,7.33,742,10230.0,37721,64.6,0,Less than 5,No,Yes
480,LA00481,Yes,small_business,10.08%,807.62,10.51867319,8.53,767,3346.0,2296,7.6,0,Less than 5,No,Yes
5766,LA005767,Yes,all_other,11.48%,164.85,10.30895266,9.92,747,15692.0,452,90.4,0,Less than 5,No,No
6157,LA006158,Yes,all_other,13.57%,101.91,11.51292546,10.19,677,1710.0,4041,87.8,0,Less than 5,No,Yes
6132,LA006133,Yes,credit_card,12.18%,765.9,11.26446411,8.58,742,3990.0,26552,49.2,0,Less than 5,No,No
2605,LA002606,Yes,debt_consolidation,14.11%,405.62,10.78931908,20.96,682,3659.958333,15677,49.9,0,Less than 5,No,Yes
8811,LA008812,No,all_other,14.75%,103.63,10.57131693,5.23,652,1800.0,2060,12.7,0,Less than 5,Yes,Yes
7288,LA007289,Yes,all_other,13.85%,54.57,11.03488966,20.15,682,2580.0,21370,95.4,0,Less than 5,No,Yes
7270,LA007271,Yes,debt_consolidation,13.85%,327.4,11.40756495,4.95,677,4290.041667,16733,70.0,0,Less than 5,No,Yes
3648,LA003649,Yes,all_other,9.32%,127.79,10.91508846,12.0,752,2856.0,1112,2.7,0,Less than 5,No,Yes
3129,LA003130,Yes,all_other,12.21%,106.61,9.61580548,16.88,692,2070.0,6115,43.1,0,Less than 5,No,No
3199,LA003200,Yes,small_business,13.16%,506.56,10.81977828,15.36,707,4559.958333,11078,50.6,0,Less than 5,No,Yes
329,LA00330,Yes,all_other,12.36%,240.39,9.757305042,4.58,662,3840.041667,0,0.0,0,Less than 5,No,Yes
1106,LA001107,Yes,debt_consolidation,13.24%,253.58,11.77525896,16.78,662,4260.0,89952,79.5,0,Less than 5,No,No
3834,LA003835,Yes,debt_consolidation,9.32%,191.69,10.33475035,5.57,752,4949.958333,8143,18.4,0,Less than 5,No,Yes
5577,LA005578,Yes,major_purchase,12.18%,333.0,11.12726298,5.36,712,5280.0,35121,35.5,0,Less than 5,No,Yes
9160,LA009161,No,debt_consolidation,14.11%,410.75,11.30220443,9.97,672,3270.0,78250,54.2,0,Less than 5,No,Yes
7344,LA007345,Yes,debt_consolidation,12.73%,268.53,10.13459927,15.43,687,2928.0,1359,52.3,0,Less than 5,No,Yes
8375,LA008376,No,credit_card,12.92%,100.97,10.59663473,15.73,662,1904.0,7784,65.4,0,Less than 40,No,Yes
4072,LA004073,Yes,credit_card,12.84%,504.27,11.46163217,9.75,697,7919.958333,33981,77.1,1,Less than 5,No,No
8175,LA008176,No,debt_consolidation,16.15%,176.16,10.93310697,24.36,652,7379.0,10402,81.9,0,Less than 5,No,No
1678,LA001679,Yes,all_other,12.21%,199.89,9.798127037,6.27,687,3575.0,3289,32.6,0,Less than 5,No,No
7353,LA007354,Yes,major_purchase,14.59%,861.63,10.77895629,3.95,717,2430.041667,0,0.0,0,Less than 5,No,No
8267,LA008268,No,all_other,10.08%,64.61,10.77895629,0.0,697,809.0,0,0.0,0,Less than 5,No,No
3478,LA003479,Yes,educational,13.16%,57.41,9.546812609,10.11,697,3660.0,2246,97.7,0,Less than 5,No,Yes
3151,LA003152,Yes,home_improvement,7.68%,112.29,11.00209984,0.5,757,3029.958333,2599,9.9,0,Less than 5,No,Yes
